trip_id,route_id,stop_id,scheduled_seconds,observed_seconds,delay_seconds,timestamp
72195866,26,4060,,81240,0,1766529240
72195866,26,4061,,81300,0,1766529300
72195866,26,6319,,81360,0,1766529360
72195866,26,7481,,81360,0,1766529360
72195866,26,7482,,81420,0,1766529420
72195866,26,7483,,81480,0,1766529480
72195866,26,2607,,81600,0,1766529600
72195866,26,6500,,,0,
72195867,26,2152,,86399,0,-1
72195867,26,9883,,,0,
72195956,108,6581,,79380,0,1766527380
72195956,108,6795,,79380,0,1766527380
72195956,108,6754,,79440,0,1766527440
72195956,108,2607,,79800,0,1766527800
72195956,108,2608,,79860,0,1766527860
72195956,108,2609,,79920,0,1766527920
72195956,108,2610,,79980,0,1766527980
72195956,108,2611,,80040,0,1766528040
72195956,108,2612,,80100,0,1766528100
72195956,108,2941,,80160,0,1766528160
72195956,108,2920,,80700,0,1766528700
72195956,108,7469,,80820,0,1766528820
72195956,108,7471,,80820,0,1766528820
72195956,108,7473,,80880,0,1766528880
72195956,108,4453,,80880,0,1766528880
72195956,108,7706,,80940,0,1766528940
72195957,108,6752,,86399,0,-1
72195957,108,5940,,80220,0,1766528220
72195957,108,2516,,80340,0,1766528340
72195957,108,5592,,80400,0,1766528400
72195957,108,3966,,80460,0,1766528460
72195957,108,5486,,80460,0,1766528460
72195957,108,7095,,80460,0,1766528460
72195957,108,8618,,80640,0,1766528640
72195957,108,6798,,80820,0,1766528820
72195957,108,6609,,80940,0,1766528940
72195957,108,6581,,80940,0,1766528940
72195957,108,6795,,80940,0,1766528940
72195957,108,6754,,81000,0,1766529000
72195957,108,2607,,81480,0,1766529480
72195957,108,2608,,81480,0,1766529480
72195957,108,2609,,81540,0,1766529540
72195957,108,2610,,81540,0,1766529540
72195957,108,2611,,81600,0,1766529600
72195957,108,2612,,81720,0,1766529720
72195957,108,2941,,81780,0,1766529780
72195957,108,2920,,,0,
72195988,108,5445,,79560,0,1766527560
72195988,108,6614,,79560,0,1766527560
72195988,108,6615,,79680,0,1766527680
72195988,108,2350,,79680,0,1766527680
72195988,108,5394,,79740,0,1766527740
72195988,108,6752,,79800,0,1766527800
72195989,108,8854,,79380,0,1766527380
72195989,108,8857,,79440,0,1766527440
72195989,108,8858,,79440,0,1766527440
72195989,108,4943,,79500,0,1766527500
72195989,108,5861,,79560,0,1766527560
72195989,108,4942,,79560,0,1766527560
72195989,108,8859,,79620,0,1766527620
72195989,108,8860,,79620,0,1766527620
72195989,108,8855,,79680,0,1766527680
72195989,108,8856,,79680,0,1766527680
72195989,108,9136,,79980,0,1766527980
72195989,108,4024,,79980,0,1766527980
72195989,108,3995,,80040,0,1766528040
72195989,108,3993,,80040,0,1766528040
72195989,108,9139,,80100,0,1766528100
72195989,108,5286,,80580,0,1766528580
72195989,108,5302,,80580,0,1766528580
72195989,108,2613,,80700,0,1766528700
72195989,108,2615,,80760,0,1766528760
72195989,108,2616,,80820,0,1766528820
72195989,108,2617,,80880,0,1766528880
72195989,108,2606,,80940,0,1766528940
72195989,108,2618,,80940,0,1766528940
72195989,108,6795,,81300,0,1766529300
72195989,108,6754,,81360,0,1766529360
72195989,108,6792,,81480,0,1766529480
72195989,108,6794,,81480,0,1766529480
72195989,108,5944,,81600,0,1766529600
72195989,108,5445,,81780,0,1766529780
72195989,108,6614,,81840,0,1766529840
72195989,108,6615,,81900,0,1766529900
72195989,108,2350,,81900,0,1766529900
72195989,108,5394,,81960,0,1766529960
72195989,108,6752,,,0,
72195991,108,7706,,86399,0,-1
72195991,108,7474,,80940,0,1766528940
72195991,108,7472,,81180,0,1766529180
72195991,108,7470,,81240,0,1766529240
72195991,108,8853,,81300,0,1766529300
72195991,108,8854,,81300,0,1766529300
72195991,108,8857,,81360,0,1766529360
72195991,108,8858,,81420,0,1766529420
72195991,108,4943,,81480,0,1766529480
72195991,108,5861,,81540,0,1766529540
72195991,108,4942,,81540,0,1766529540
72195991,108,8859,,81600,0,1766529600
72195991,108,8860,,81600,0,1766529600
72195991,108,8855,,81660,0,1766529660
72195991,108,8856,,81660,0,1766529660
72195991,108,9136,,81960,0,1766529960
72195991,108,4024,,81960,0,1766529960
72195991,108,3995,,82020,0,1766530020
72195991,108,3993,,82020,0,1766530020
72195991,108,9139,,,0,
72196016,43,5894,,79380,0,1766527380
72196016,43,4470,,79440,0,1766527440
72196016,43,4469,,79500,0,1766527500
72196016,43,6307,,79560,0,1766527560
72196016,43,8108,,79680,0,1766527680
72196016,43,9476,,79740,0,1766527740
72196016,43,8115,,79800,0,1766527800
72196016,43,8114,,79860,0,1766527860
72196016,43,8118,,79920,0,1766527920
72196016,43,6231,,79980,0,1766527980
72196016,43,6151,,80040,0,1766528040
72196016,43,8117,,80100,0,1766528100
72196016,43,5902,,80280,0,1766528280
72196016,43,8141,,80280,0,1766528280
72196016,43,8140,,80400,0,1766528400
72196016,43,7564,,80760,0,1766528760
72196016,43,6056,,81000,0,1766529000
72196016,43,6048,,81060,0,1766529060
72196016,43,7565,,81240,0,1766529240
72196016,43,7579,,81360,0,1766529360
72196016,43,3422,,81420,0,1766529420
72196016,43,7580,,81480,0,1766529480
72196016,43,6780,,81600,0,1766529600
72196016,43,5786,,81660,0,1766529660
72196016,43,7901,,81720,0,1766529720
72196016,43,7902,,81720,0,1766529720
72196016,43,5788,,81780,0,1766529780
72196016,43,7905,,81840,0,1766529840
72196016,43,7907,,81900,0,1766529900
72196016,43,5789,,81960,0,1766529960
72196016,43,7712,,,0,
72196019,38,6353,,79380,0,1766527380
72196019,38,7408,,79440,0,1766527440
72196019,38,6015,,79620,0,1766527620
72196019,38,7096,,79740,0,1766527740
72196019,38,5715,,79860,0,1766527860
72196019,38,7390,,79920,0,1766527920
72196019,38,7391,,80040,0,1766528040
72196019,38,6105,,80100,0,1766528100
72196019,38,5716,,80160,0,1766528160
72196019,38,7579,,80280,0,1766528280
72196019,38,3422,,80340,0,1766528340
72196019,38,6096,,80400,0,1766528400
72196019,38,6780,,80760,0,1766528760
72196019,38,5786,,80820,0,1766528820
72196019,38,7901,,80820,0,1766528820
72196019,38,7902,,80880,0,1766528880
72196019,38,5788,,80940,0,1766528940
72196019,38,7905,,81000,0,1766529000
72196019,38,7907,,81120,0,1766529120
72196019,38,6090,,81240,0,1766529240
72196019,38,7908,,81240,0,1766529240
72196019,38,7909,,81300,0,1766529300
72196019,38,7910,,81360,0,1766529360
72196019,38,6091,,81420,0,1766529420
72196019,38,7640,,81480,0,1766529480
72196022,38,7640,,86399,0,-1
72196022,38,2329,,80100,0,1766528100
72196022,38,2604,,80160,0,1766528160
72196022,38,2508,,80220,0,1766528220
72196022,38,2509,,80280,0,1766528280
72196022,38,7642,,80400,0,1766528400
72196022,38,8554,,80400,0,1766528400
72196022,38,5871,,80520,0,1766528520
72196022,38,4496,,80580,0,1766528580
72196022,38,4495,,80640,0,1766528640
72196022,38,5800,,80760,0,1766528760
72196022,38,4560,,80820,0,1766528820
72196022,38,4559,,80880,0,1766528880
72196022,38,5801,,80940,0,1766528940
72196022,38,4558,,81000,0,1766529000
72196022,38,4557,,81060,0,1766529060
72196022,38,2451,,81240,0,1766529240
72196022,38,7578,,81300,0,1766529300
72196022,38,6387,,81360,0,1766529360
72196022,38,5721,,81480,0,1766529480
72196022,38,7396,,81540,0,1766529540
72196022,38,5722,,81600,0,1766529600
72196022,38,7397,,81660,0,1766529660
72196022,38,6388,,81780,0,1766529780
72196022,38,7406,,81900,0,1766529900
72196022,38,6034,,82020,0,1766530020
72196022,38,6389,,,0,
72196091,113,7165,,79380,0,1766527380
72196091,113,7166,,79380,0,1766527380
72196091,113,7167,,79380,0,1766527380
72196091,113,7168,,79440,0,1766527440
72196091,113,7149,,79500,0,1766527500
72196091,113,7150,,79500,0,1766527500
72196091,113,5381,,79560,0,1766527560
72196091,113,6535,,79620,0,1766527620
72196091,113,9879,,79800,0,1766527800
72196143,82,2064,,79500,0,1766527500
72196143,82,2062,,79560,0,1766527560
72196143,82,2197,,79620,0,1766527620
72196143,82,2076,,79620,0,1766527620
72196143,82,3493,,79740,0,1766527740
72196143,82,2082,,79800,0,1766527800
72196143,82,2083,,79800,0,1766527800
72196143,82,2092,,79860,0,1766527860
72196143,82,2093,,79920,0,1766527920
72196143,82,2031,,80040,0,1766528040
72196143,82,2057,,80040,0,1766528040
72196143,82,2047,,80100,0,1766528100
72196143,82,2048,,80100,0,1766528100
72196143,82,2049,,80160,0,1766528160
72196143,82,2050,,80220,0,1766528220
72196143,82,2051,,80220,0,1766528220
72196143,82,2052,,80280,0,1766528280
72196143,82,2053,,80340,0,1766528340
72196143,82,2094,,80400,0,1766528400
72196143,82,2095,,80460,0,1766528460
72196143,82,7252,,80520,0,1766528520
72196144,82,3859,,86399,0,-1
72196144,82,3863,,80760,0,1766528760
72196144,82,3931,,80880,0,1766528880
72196144,82,2096,,80940,0,1766528940
72196144,82,2097,,81000,0,1766529000
72196144,82,2098,,81060,0,1766529060
72196144,82,2066,,81120,0,1766529120
72196144,82,2067,,81120,0,1766529120
72196144,82,2068,,81180,0,1766529180
72196144,82,2069,,81240,0,1766529240
72196144,82,2070,,81300,0,1766529300
72196144,82,2056,,81300,0,1766529300
72196144,82,2055,,81420,0,1766529420
72196144,82,2038,,81420,0,1766529420
72196144,82,2099,,81480,0,1766529480
72196144,82,2193,,81540,0,1766529540
72196144,82,2059,,81660,0,1766529660
72196144,82,2194,,81720,0,1766529720
72196144,82,2195,,81780,0,1766529780
72196144,82,3494,,81840,0,1766529840
72196144,82,2196,,81900,0,1766529900
72196144,82,2078,,,0,
72196163,82,6864,,79380,0,1766527380
72196164,82,6864,,86399,0,-1
72196164,82,9599,,79920,0,1766527920
72196164,82,9249,,80160,0,1766528160
72196164,82,9568,,80220,0,1766528220
72196164,82,6759,,80460,0,1766528460
72196164,82,6605,,80460,0,1766528460
72196164,82,5469,,80520,0,1766528520
72196164,82,7054,,80580,0,1766528580
72196164,82,7055,,80640,0,1766528640
72196164,82,7056,,80640,0,1766528640
72196164,82,7057,,80700,0,1766528700
72196164,82,5474,,80700,0,1766528700
72196164,82,6851,,80760,0,1766528760
72196164,82,5598,,80820,0,1766528820
72196164,82,9762,,80880,0,1766528880
72196164,82,2942,,81660,0,1766529660
72196164,82,2064,,81840,0,1766529840
72196164,82,2062,,81900,0,1766529900
72196164,82,2197,,81960,0,1766529960
72196164,82,2076,,81960,0,1766529960
72196164,82,3493,,,0,
72196184,82,2038,,79440,0,1766527440
72196184,82,2099,,79500,0,1766527500
72196184,82,2193,,79560,0,1766527560
72196184,82,2059,,79680,0,1766527680
72196184,82,2194,,79740,0,1766527740
72196184,82,2195,,79800,0,1766527800
72196184,82,3494,,79860,0,1766527860
72196184,82,2196,,79920,0,1766527920
72196184,82,2078,,79980,0,1766527980
72196184,82,2063,,79980,0,1766527980
72196184,82,2943,,80220,0,1766528220
72196184,82,5491,,80940,0,1766528940
72196184,82,7103,,80940,0,1766528940
72196184,82,5492,,81000,0,1766529000
72196184,82,6864,,81180,0,1766529180
72196185,82,6864,,86399,0,-1
72196185,82,9599,,81840,0,1766529840
72196185,82,9249,,,0,
72196236,53,7093,,79380,0,1766527380
72196236,53,6616,,86399,0,-1
72196236,53,5424,,86399,0,-1
72196236,53,3472,,86399,0,-1
72196236,53,4070,,86399,0,-1
72196236,53,4071,,86399,0,-1
72196236,53,5425,,86399,0,-1
72196236,53,4043,,86399,0,-1
72196236,53,6763,,79800,0,1766527800
72196236,53,7070,,79800,0,1766527800
72196236,53,5293,,86399,0,-1
72196236,53,5394,,79980,0,1766527980
72196236,53,6750,,,0,
72196237,53,6316,,86399,0,-1
72196237,53,4079,,80400,0,1766528400
72196237,53,3614,,80460,0,1766528460
72196237,53,8451,,80460,0,1766528460
72196237,53,2938,,80520,0,1766528520
72196237,53,2939,,80640,0,1766528640
72196237,53,5145,,80760,0,1766528760
72196237,53,4080,,80820,0,1766528820
72196237,53,8035,,80940,0,1766528940
72196237,53,5029,,81060,0,1766529060
72196237,53,7479,,81120,0,1766529120
72196237,53,7480,,81180,0,1766529180
72196237,53,6745,,81120,0,1766529120
72196237,53,8808,,81120,0,1766529120
72196237,53,8809,,81180,0,1766529180
72196237,53,8800,,81180,0,1766529180
72196237,53,8814,,81240,0,1766529240
72196237,53,5030,,81300,0,1766529300
72196237,53,8815,,81360,0,1766529360
72196237,53,8816,,81420,0,1766529420
72196237,53,8817,,81420,0,1766529420
72196237,53,6638,,81480,0,1766529480
72196237,53,6639,,81540,0,1766529540
72196237,53,6792,,81600,0,1766529600
72196237,53,6794,,81660,0,1766529660
72196237,53,6800,,81780,0,1766529780
72196237,53,5942,,81900,0,1766529900
72196237,53,7093,,81900,0,1766529900
72196237,53,6616,,81900,0,1766529900
72196237,53,5424,,81960,0,1766529960
72196237,53,3472,,81960,0,1766529960
72196237,53,4070,,82020,0,1766530020
72196237,53,4071,,,0,
72196251,53,8802,,79440,0,1766527440
72196251,53,8804,,79500,0,1766527500
72196251,53,8818,,79500,0,1766527500
72196251,53,8819,,79620,0,1766527620
72196251,53,5022,,79620,0,1766527620
72196251,53,5023,,79680,0,1766527680
72196251,53,8820,,79680,0,1766527680
72196251,53,8821,,79740,0,1766527740
72196251,53,8810,,79800,0,1766527800
72196251,53,6742,,79800,0,1766527800
72196251,53,8811,,79860,0,1766527860
72196251,53,5024,,79920,0,1766527920
72196251,53,7486,,79920,0,1766527920
72196251,53,7487,,79980,0,1766527980
72196251,53,7488,,80040,0,1766528040
72196251,53,5145,,80160,0,1766528160
72196251,53,4080,,80220,0,1766528220
72196251,53,2936,,80280,0,1766528280
72196251,53,2937,,80400,0,1766528400
72196251,53,6892,,80460,0,1766528460
72196251,53,6316,,80220,0,1766528220
72196268,53,6750,,86399,0,-1
72196268,53,5281,,86399,0,-1
72196268,53,5415,,86399,0,-1
72196268,53,6978,,86399,0,-1
72196268,53,4081,,86399,0,-1
72196268,53,4069,,86399,0,-1
72196268,53,7010,,81000,0,1766529000
72196268,53,5954,,81000,0,1766529000
72196268,53,7094,,81060,0,1766529060
72196268,53,6635,,81120,0,1766529120
72196268,53,6798,,86399,0,-1
72196268,53,8799,,81300,0,1766529300
72196268,53,8802,,81420,0,1766529420
72196268,53,8804,,81480,0,1766529480
72196268,53,8818,,81480,0,1766529480
72196268,53,8819,,81600,0,1766529600
72196268,53,5022,,81600,0,1766529600
72196268,53,5023,,81660,0,1766529660
72196268,53,8820,,81660,0,1766529660
72196268,53,8821,,81720,0,1766529720
72196268,53,8810,,81780,0,1766529780
72196268,53,6742,,81780,0,1766529780
72196268,53,8811,,81840,0,1766529840
72196268,53,5024,,81900,0,1766529900
72196268,53,7486,,81900,0,1766529900
72196268,53,7487,,81960,0,1766529960
72196268,53,7488,,,0,
72196296,8,9718,,79380,0,1766527380
72196296,8,9753,,79380,0,1766527380
72196296,8,9754,,79380,0,1766527380
72196296,8,9755,,79440,0,1766527440
72196296,8,9704,,79500,0,1766527500
72196296,8,9344,,79560,0,1766527560
72196296,8,9345,,79560,0,1766527560
72196296,8,9346,,79620,0,1766527620
72196296,8,9347,,79680,0,1766527680
72196296,8,9756,,79740,0,1766527740
72196296,8,9757,,79800,0,1766527800
72196296,8,9758,,79800,0,1766527800
72196296,8,9759,,79860,0,1766527860
72196296,8,3386,,79920,0,1766527920
72196296,8,9761,,79980,0,1766527980
72196296,8,2943,,80040,0,1766528040
72196296,8,5491,,80820,0,1766528820
72196296,8,7103,,80820,0,1766528820
72196296,8,5494,,80880,0,1766528880
72196296,8,7058,,80880,0,1766528880
72196296,8,7059,,80940,0,1766528940
72196296,8,7060,,81000,0,1766529000
72196296,8,6604,,81000,0,1766529000
72196296,8,4045,,81060,0,1766529060
72196296,8,7273,,81180,0,1766529180
72196296,8,9599,,81240,0,1766529240
72196296,8,2516,,81240,0,1766529240
72196296,8,5592,,81300,0,1766529300
72196296,8,3966,,81360,0,1766529360
72196296,8,5486,,81360,0,1766529360
72196296,8,4037,,81420,0,1766529420
72196296,8,4270,,81540,0,1766529540
72196296,8,3495,,81600,0,1766529600
72196296,8,9619,,81600,0,1766529600
72196296,8,3407,,81660,0,1766529660
72196296,8,3529,,81780,0,1766529780
72196296,8,3560,,81900,0,1766529900
72196296,8,2933,,82020,0,1766530020
72196317,8,2955,,79440,0,1766527440
72196317,8,8462,,79500,0,1766527500
72196317,8,8410,,79500,0,1766527500
72196317,8,8409,,79560,0,1766527560
72196317,8,8411,,79560,0,1766527560
72196317,8,7859,,79620,0,1766527620
72196317,8,4418,,79680,0,1766527680
72196317,8,9340,,79740,0,1766527740
72196317,8,9341,,79740,0,1766527740
72196317,8,9342,,79800,0,1766527800
72196317,8,9705,,79860,0,1766527860
72196317,8,9763,,79860,0,1766527860
72196317,8,9764,,79860,0,1766527860
72196317,8,9765,,79920,0,1766527920
72196317,8,9766,,79920,0,1766527920
72196317,8,4304,,79980,0,1766527980
72196317,8,4095,,79980,0,1766527980
72196317,8,4094,,80040,0,1766528040
72196317,8,4093,,80040,0,1766528040
72196317,8,8458,,80040,0,1766528040
72196317,8,3498,,80160,0,1766528160
72196318,8,9714,,80760,0,1766528760
72196318,8,9715,,80820,0,1766528820
72196318,8,9716,,80820,0,1766528820
72196318,8,9717,,80880,0,1766528880
72196318,8,9718,,80940,0,1766528940
72196318,8,9753,,81000,0,1766529000
72196318,8,9754,,81000,0,1766529000
72196318,8,9755,,81060,0,1766529060
72196318,8,9704,,81120,0,1766529120
72196318,8,9344,,81180,0,1766529180
72196318,8,9345,,81180,0,1766529180
72196318,8,9346,,81240,0,1766529240
72196318,8,9347,,81300,0,1766529300
72196318,8,9756,,81360,0,1766529360
72196318,8,9757,,81420,0,1766529420
72196318,8,9758,,81420,0,1766529420
72196318,8,9759,,81480,0,1766529480
72196318,8,3386,,81540,0,1766529540
72196318,8,9761,,81600,0,1766529600
72196318,8,2943,,81660,0,1766529660
72196318,8,5491,,,0,
72196338,8,2516,,80040,0,1766528040
72196338,8,5592,,80100,0,1766528100
72196338,8,3966,,80160,0,1766528160
72196338,8,5486,,80160,0,1766528160
72196338,8,4037,,80220,0,1766528220
72196338,8,4270,,80340,0,1766528340
72196338,8,3495,,80400,0,1766528400
72196338,8,9619,,80400,0,1766528400
72196338,8,3407,,80460,0,1766528460
72196338,8,3529,,80580,0,1766528580
72196338,8,3560,,80700,0,1766528700
72196338,8,2933,,80820,0,1766528820
72196339,8,2933,,86399,0,-1
72196339,8,8473,,,0,
72196351,8,6751,,79260,0,1766527260
72196351,8,6605,,79560,0,1766527560
72196351,8,5469,,79560,0,1766527560
72196351,8,7054,,79620,0,1766527620
72196351,8,7055,,79680,0,1766527680
72196351,8,7056,,79740,0,1766527740
72196351,8,7057,,79740,0,1766527740
72196351,8,5474,,79800,0,1766527800
72196351,8,6851,,79800,0,1766527800
72196351,8,5598,,79860,0,1766527860
72196351,8,9762,,79920,0,1766527920
72196351,8,2955,,80580,0,1766528580
72196351,8,8462,,80640,0,1766528640
72196351,8,8410,,80640,0,1766528640
72196351,8,8409,,80700,0,1766528700
72196351,8,8411,,80700,0,1766528700
72196351,8,7859,,80760,0,1766528760
72196351,8,4418,,80820,0,1766528820
72196351,8,9340,,80880,0,1766528880
72196351,8,9341,,80880,0,1766528880
72196351,8,9342,,80940,0,1766528940
72196351,8,9705,,81000,0,1766529000
72196351,8,9763,,81000,0,1766529000
72196351,8,9764,,81000,0,1766529000
72196351,8,9765,,81060,0,1766529060
72196351,8,9766,,81060,0,1766529060
72196351,8,4304,,81120,0,1766529120
72196351,8,4095,,81120,0,1766529120
72196351,8,4094,,81180,0,1766529180
72196351,8,4093,,81180,0,1766529180
72196351,8,8458,,81180,0,1766529180
72196351,8,3498,,81300,0,1766529300
72196372,8,3498,,86399,0,-1
72196372,8,9714,,81660,0,1766529660
72196372,8,9715,,81720,0,1766529720
72196372,8,9716,,81720,0,1766529720
72196372,8,9717,,81780,0,1766529780
72196372,8,9718,,81840,0,1766529840
72196372,8,9753,,81900,0,1766529900
72196372,8,9754,,81900,0,1766529900
72196372,8,9755,,81960,0,1766529960
72196372,8,9704,,82020,0,1766530020
72196372,8,9344,,,0,
72196373,8,2804,,79380,0,1766527380
72196373,8,5445,,79440,0,1766527440
72196373,8,4107,,79500,0,1766527500
72196373,8,6615,,79560,0,1766527560
72196373,8,2350,,79620,0,1766527620
72196373,8,5394,,79680,0,1766527680
72196373,8,6751,,79800,0,1766527800
72196373,8,6605,,80160,0,1766528160
72196373,8,5469,,80160,0,1766528160
72196373,8,7054,,80220,0,1766528220
72196373,8,7055,,80280,0,1766528280
72196373,8,7056,,80340,0,1766528340
72196373,8,7057,,80340,0,1766528340
72196373,8,5474,,80400,0,1766528400
72196373,8,6851,,80400,0,1766528400
72196373,8,5598,,80460,0,1766528460
72196373,8,9762,,80520,0,1766528520
72196373,8,2955,,81180,0,1766529180
72196373,8,8462,,81240,0,1766529240
72196373,8,8410,,81240,0,1766529240
72196373,8,8409,,81300,0,1766529300
72196373,8,8411,,81300,0,1766529300
72196373,8,7859,,81360,0,1766529360
72196373,8,4418,,81420,0,1766529420
72196373,8,9340,,81480,0,1766529480
72196373,8,9341,,81480,0,1766529480
72196373,8,9342,,81540,0,1766529540
72196373,8,9705,,81600,0,1766529600
72196373,8,9763,,81600,0,1766529600
72196373,8,9764,,81600,0,1766529600
72196373,8,9765,,81660,0,1766529660
72196373,8,9766,,81660,0,1766529660
72196373,8,4304,,81720,0,1766529720
72196373,8,4095,,81720,0,1766529720
72196373,8,4094,,81780,0,1766529780
72196373,8,4093,,81780,0,1766529780
72196373,8,8458,,81780,0,1766529780
72196373,8,3498,,81900,0,1766529900
72196391,8,7273,,79260,0,1766527260
72196391,8,9599,,79440,0,1766527440
72196391,8,2516,,79440,0,1766527440
72196391,8,5592,,79500,0,1766527500
72196391,8,3966,,79560,0,1766527560
72196391,8,5486,,79560,0,1766527560
72196391,8,4037,,79620,0,1766527620
72196391,8,4270,,79740,0,1766527740
72196391,8,3495,,79800,0,1766527800
72196391,8,9619,,79800,0,1766527800
72196391,8,3407,,79860,0,1766527860
72196391,8,3529,,79980,0,1766527980
72196391,8,3560,,80100,0,1766528100
72196391,8,2933,,80220,0,1766528220
72196392,8,2933,,86399,0,-1
72196392,8,8473,,80580,0,1766528580
72196392,8,2794,,80640,0,1766528640
72196392,8,3528,,80880,0,1766528880
72196392,8,3406,,80940,0,1766528940
72196392,8,8648,,81060,0,1766529060
72196392,8,2905,,81120,0,1766529120
72196392,8,2804,,81180,0,1766529180
72196392,8,5445,,81240,0,1766529240
72196392,8,4107,,81300,0,1766529300
72196392,8,6615,,81360,0,1766529360
72196392,8,2350,,81420,0,1766529420
72196392,8,5394,,81480,0,1766529480
72196392,8,6751,,81600,0,1766529600
72196392,8,6605,,81900,0,1766529900
72196392,8,5469,,81900,0,1766529900
72196392,8,7054,,81960,0,1766529960
72196392,8,7055,,82020,0,1766530020
72196392,8,7056,,,0,
72196393,8,5491,,80100,0,1766528100
72196393,8,7103,,80100,0,1766528100
72196393,8,5494,,80160,0,1766528160
72196393,8,7058,,80160,0,1766528160
72196393,8,7059,,80220,0,1766528220
72196393,8,7060,,80280,0,1766528280
72196393,8,6604,,80280,0,1766528280
72196393,8,4045,,80340,0,1766528340
72196393,8,7273,,80460,0,1766528460
72196393,8,9599,,80640,0,1766528640
72196393,8,2516,,80640,0,1766528640
72196393,8,5592,,80700,0,1766528700
72196393,8,3966,,80760,0,1766528760
72196393,8,5486,,80760,0,1766528760
72196393,8,4037,,80820,0,1766528820
72196393,8,4270,,80940,0,1766528940
72196393,8,3495,,81000,0,1766529000
72196393,8,9619,,81000,0,1766529000
72196393,8,3407,,81060,0,1766529060
72196393,8,3529,,81180,0,1766529180
72196393,8,3560,,81300,0,1766529300
72196393,8,2933,,81420,0,1766529420
72196394,8,2933,,86399,0,-1
72196394,8,8473,,81600,0,1766529600
72196394,8,2794,,81660,0,1766529660
72196394,8,3528,,81900,0,1766529900
72196394,8,3406,,81960,0,1766529960
72196394,8,8648,,,0,
72196408,8,3529,,79380,0,1766527380
72196408,8,3560,,79380,0,1766527380
72196408,8,2933,,79500,0,1766527500
72196410,8,2933,,86399,0,-1
72196410,8,8473,,80280,0,1766528280
72196410,8,2794,,80340,0,1766528340
72196410,8,3528,,80580,0,1766528580
72196410,8,3406,,80640,0,1766528640
72196410,8,8648,,80760,0,1766528760
72196410,8,2905,,80820,0,1766528820
72196410,8,2804,,80880,0,1766528880
72196410,8,5445,,80940,0,1766528940
72196410,8,4107,,81000,0,1766529000
72196410,8,6615,,81060,0,1766529060
72196410,8,2350,,81120,0,1766529120
72196410,8,5394,,81180,0,1766529180
72196410,8,6751,,81300,0,1766529300
72196410,8,6605,,81600,0,1766529600
72196410,8,5469,,81600,0,1766529600
72196410,8,7054,,81660,0,1766529660
72196410,8,7055,,81720,0,1766529720
72196410,8,7056,,81780,0,1766529780
72196410,8,7057,,81780,0,1766529780
72196410,8,5474,,81840,0,1766529840
72196410,8,6851,,81840,0,1766529840
72196410,8,5598,,81900,0,1766529900
72196410,8,9762,,81960,0,1766529960
72196410,8,2955,,,0,
72196429,9,4000,,86399,0,-1
72196429,9,5478,,,0,
72196444,9,5771,,79380,0,1766527380
72196444,9,9903,,79380,0,1766527380
72196444,9,5013,,79500,0,1766527500
72196444,9,8021,,79620,0,1766527620
72196444,9,5037,,79740,0,1766527740
72196444,9,5039,,79740,0,1766527740
72196444,9,5651,,80100,0,1766528100
72196444,9,5470,,80160,0,1766528160
72196444,9,3645,,80340,0,1766528340
72196444,9,5816,,80400,0,1766528400
72196444,9,4282,,80460,0,1766528460
72196444,9,6369,,80520,0,1766528520
72196444,9,4281,,80580,0,1766528580
72196444,9,4280,,80700,0,1766528700
72196444,9,8985,,80700,0,1766528700
72196444,9,8986,,80820,0,1766528820
72196444,9,3745,,80880,0,1766528880
72196444,9,6371,,80940,0,1766528940
72196444,9,3746,,81000,0,1766529000
72196444,9,7950,,81120,0,1766529120
72196444,9,9079,,81240,0,1766529240
72196444,9,3747,,81300,0,1766529300
72196444,9,5682,,81300,0,1766529300
72196444,9,3795,,81420,0,1766529420
72196444,9,6850,,81480,0,1766529480
72196444,9,6699,,81540,0,1766529540
72196444,9,6700,,81600,0,1766529600
72196444,9,5599,,81660,0,1766529660
72196444,9,6976,,81660,0,1766529660
72196444,9,5757,,81780,0,1766529780
72196444,9,5758,,81900,0,1766529900
72196444,9,9677,,,0,
72196459,9,3767,,79380,0,1766527380
72196459,9,6345,,79440,0,1766527440
72196459,9,7413,,79500,0,1766527500
72196459,9,6346,,79560,0,1766527560
72196459,9,7460,,79620,0,1766527620
72196459,9,7175,,79740,0,1766527740
72196459,9,6514,,79740,0,1766527740
72196459,9,6348,,79860,0,1766527860
72196459,9,4624,,79980,0,1766527980
72196459,9,5667,,79980,0,1766527980
72196459,9,5011,,80280,0,1766528280
72196459,9,8852,,80340,0,1766528340
72196459,9,5012,,80400,0,1766528400
72196459,9,8026,,80460,0,1766528460
72196459,9,8339,,80580,0,1766528580
72196459,9,8022,,80580,0,1766528580
72196459,9,2933,,80640,0,1766528640
72196459,9,6613,,80760,0,1766528760
72196459,9,5772,,80820,0,1766528820
72196459,9,4038,,81000,0,1766529000
72196459,9,7573,,81120,0,1766529120
72196459,9,5697,,81240,0,1766529240
72196459,9,5774,,81420,0,1766529420
72196459,9,8465,,81480,0,1766529480
72196459,9,6296,,81540,0,1766529540
72196459,9,9568,,81660,0,1766529660
72196459,9,6758,,81780,0,1766529780
72196459,9,6605,,81840,0,1766529840
72196459,9,5298,,81900,0,1766529900
72196459,9,5934,,81960,0,1766529960
72196459,9,7061,,,0,
72196470,9,4049,,79380,0,1766527380
72196470,9,6604,,79380,0,1766527380
